8324	O'Donnell	Patrick	113	ZXZJp00flVo	1160	1174	So I have a concern I'm gonna share today. I'm gonna be supportive of this but I do have some questions as we move forward because we're going from a grant to an ADA formula. And I have some concerns of the overall impact on that of what that will be.
8325	Gatto	Mike	46	L_fXwOpVblo	243	260	If you take that argument to its logical conclusion that a lot of good is done, you could justify just about anything, and that's where I made the hypothetical about putting a roadblock at the entrance of every freeway and saying, "We wanna take a sample from every senior citizen, and we're gonna do experiments on the senior citizens' blood."
8326	Gipson	Mike	28	7yVOTftNjfw	963	991	Because the campuses keep the tuition fees, students pay the higher fees paid to non residential students has created an incentive for campuses to recruit more out of state students. Is this reducing the number of slots available for eligible California students? Has this policy created a new generation of unequal pre-student funding at the UC system and the campuses? I look forward to the discussion.
8327	Perea	Henry	33	hGRwdCC6_e8	1025	1046	Specifically the bill would allow for ground and water sustainability agencies access to P3s, would ensure the state entities such as the state prison and others are demonstrating compliance with the goals of SIGMA, clarify that the formation of GSA would not be subject to sequence. It would also ensure the states water and resources control board only go after bad actors that are no compliant respectively ask for your I vote.
8328	Cooley	Ken	45	XU82xqV8DPM	1362	1378	And is some of this a consequence of just, we have a statutory system that started a long time ago and some of these distinctions made at the time have had some logic, and now we keep building on it, and it just more and more becomes a jury rigged system?
8329	Pavley	Fran	104	Q93W3yN07bU	194	202	And it could be very helpful to people, whether it's the person trying to drill a  new well in the same aquifer, for how far down you have to go?
8330	Gipson	Mike	28	Htnfsa9QnRM	29	52	Current law requires the CSUs, and request that the community colleges and UC campuses, provide priority to current and former foster youth for on campus housing. Studies have shown that 40% of the foster youth becomes homeless.
8331	Bigelow	Frank	91	hGRwdCC6_e8	1052	1083	Thank you Mr. Speaker, I rise today in strong support of AB617. Last year the legislator passed unprecedented to regulate California's ground water the sustainable ground water management better known as SIGMA well we have yet to feel the magnitude of SIGMA. We do know there's a need for more flexibility for administrating agencies, also oversight for implementation as well as compliance with deadline extensions. 617 will do just that. I would like to thank the author and the stakeholders for their continued hard work on AB617 and encourage a strong aye vote.
8332	Vidak	Andy	56	0yf1SfBcDOs	827	856	The 2013 USC LA Times poll found that 70% of those surveyed support being provided with the ability to re-vote on high-speed rail. A 2015 poll from Stanford found that only 16% of likely voters considered continuing high-speed rail as a top priority versus 47%, namimg improving our existing transportation infrastructure as needing the most attention from this Legislature and the Governor.
8333	Jackson	Hannah-Beth	100	gZ0_qo7XpYk	2113	2145	What we do here is we say when a new plant is built and I recognize that there were some problems with amendments that were-- there were just a miscommunication and now, again, we're correcting those problems. We are saying that when a new plant is built with new technologies that exist, we're asking every five years the CEC, the PUC, the ISO, and the ARB to tell us how we can, with these new technologies, further reduce greenhouse gas emissions with these plants.
8334	Nazarian	Adrin	36	6sTB7NUOGtE	826	842	Although what you clarified right now I think helps alleviate some of the concerns on the issue, but why don't we hold this item open. If you don't mind staying here and Mr Cooper you made a motion.
8335	Williams	Das	12	Uoe2v6pAgNg	2457	2466	I just wanted to note that this is one of the API caucuses' high priorities for the year. We have attempted to do a bill like this before as Mr. Bonta has indicated.
8336	Patterson	Jim	119	KQICDVGfqPQ	915	956	The suspects are still on the loose. At his service there was a remarkable outpouring of love and support for Giorgio and his family and friends would speak volumes about the way that this humble sweep godly man would live out his life as a professional, but also as a friend of many. He cherished his faith, he loved his family deeply, and he was surrounded in death by literally hundreds of families and friends.
8337	Hernandez	Ed	103	o6dY6yB1_H8	1490	1510	Thank you. This, as we know it, this issue was created in 1927. The CCS program provides diagnosis, treatment, and medical case management to 180,000 children with special healthcare needs who are enrolled in Medi-Cal and low income or have catastrophic medical costs.
8338	Chiu	David	7	adewtR6e1X4	221	237	Thank you, Mr. Chair. First of all I wanna thank the expertise, the panelists, as well as the many members of the public that have come to discuss this incredibly important set of questions. Both regards to the need, as well as how our state provides care in a humane way, and in a way that makes sense within our budget constraints.
8339	De Leon	Kevin	102	SxRX-lKXiDU	2222	2243	We are the epicenter, because I can't think of any other state or region in the country, whether it's the south, or the northeast, the midwest, or the northwest that has a political policy structure such as a South Coast Basin of AQMD.
8340	Weber	Shirley	44	7i9bh_kaYv0	148	162	So the oppositions that have been talked about, choice for parents, we're addressing the issue of choice and parents can continue to, basically provide either private school education for their children or choose to put them in at six years if they don't think they're ready at five.
8341	Alejo	Luis	9	dAAyQzjyhS0	168	179	For the second part of the hearing we want to hear more about the county's Disadvantaged Community Water Study for the Tulare Lake Basin and the work that went into that as well as the recommendations that are coming out of that study.
8342	Stone	Jeff	26	vOdSCzF5aoo	377	398	Like we've seen mostly recently in the stock market, a 2,800 point decrease in the past week. Certainly in 2008, I don't think I would have wanted to have too much in the way of real estate investments being invested with public money. So, we are responsible collectively for ensuring that the public treasury is protected.
